ID,Institution ID,Name,Description,Email,Status,Visibility,Website,Instagram,Facebook,Twitter
361469,6178,Break Through Tech - Knight Foundation School of Computing & Information Sciences,"<p>Florida International University&rsquo;s <a href=""about:blank"">College of Engineering and Computing&nbsp;</a><a href=""file:///C:/Users/temp/AppData/Local/Microsoft/Windows/INetCache/Content.Outlook/4TY8PXSB/cis.fiu.edu"">Knight Foundation School of Computing and Information Science (KFSCIS)</a>&nbsp;has partnered with&nbsp;<a href=""https://breakthroughtech.org/"">Break Through Tech</a>&nbsp;to develop programs (workshops, sessions, and internships) that propel women (cis and trans), non-binary, and underrepresented individuals into technology degrees, careers and leadership positions. This&nbsp;partnership will also help expand the talent pipeline that is infusing South Florida&rsquo;s burgeoning tech ecosystem. Lean on Break Through Tech Miami to support your journey into computing!</p>",breakthroughtech@fiu.edu,Active,Public,http://miami.breakthroughtech.org,https://www.instagram.com/breakthroughtechmia/,N/A,N/A
367340,6178,Bubble City Community Project,"<p>Bubble City's mission is to help those who are in need and to advocate for affordable housing. We engage in community trash clean-ups, donating food, and volunteering with other socially minded organizations to help the homeless community in Miami.</p>",N/A,Active,Public,N/A,https://instagram.com/bccommunityproj?igshid=YmMyMTA2M2Y= https://instagram.com/bccommunityproj?igshid=YmMyMTA2M2Y=,N/A,N/A
220935,6178,Business & Medicine Interest Group,N/A,saldana@fiu.edu,Active,Public,N/A,N/A,N/A,N/A
208449,6178,Business Doctoral Student Association,<p>Our organization will form a close-knit community of doctoral students which will promote cross-departmental research and increase motivation to reach academic goals.</p>,bdsa@fiu.edu,Active,Public,N/A,N/A,N/A,N/A
208012,6178,Campus Bible Fellowship,"<p>Campus Bible Fellowship<strong>&reg;</strong> is a student ministry&nbsp;that brings the life-changing message of the Cross to&nbsp;FIU. CBF at FIU seeks to accomplish this through Bible studies and various events. We desire to cultivate and encourage an environment in which students can develop meaningful relationships that encourage spiritual growth.</p>
<p><span style=""text-decoration: underline;""><strong>Weekly Meeting Spring 2024: </strong> </span></p>
<p><strong>Game Night</strong> - Mondays @6pm</p>
<p><strong>Bible Studies</strong> - Thursdays @6pm in PC 414</p>
<p><strong>Prayer &amp; Praise</strong> - Last Thursday of the month @6:30pm</p>",cbfi@fiu.edu,Active,Public,N/A,https://www.instagram.com/cbf_fiu/?igshid=YmMyMTA2M2Y%3D,https://www.facebook.com/groups/1374246672838419/,N/A
186507,6178,Campus Life,"<p>Campus Life provides oversight to student agencies and bureaus (BSU, Homecoming, Panther Power, RSO Council, and SPC), as well as registered&nbsp; student organizations on campus.&nbsp;</p>
<p>Campus Life also promotes <strong>Hazing Prevention</strong> for students involved in any activity on campus.&nbsp;</p>
<p>Hazing is a violation of the FIU Student Code of Conduct. Hazing is defined as any group or individual action or activity that inflicts or intends to inflict physical or mental harm or discomfort or which may demean, disgrace, or degrade any person, regardless of location, intent, or consent of participant(s). Hazing includes, but is not limited to, forced consumption of any food, alcohol, controlled substances, drugs, or any other substance, forced physical activity, deprivation of food or sleep, physical abuse of any nature, and verbal abuse, including yelling or demands.</p>
<p>For more information about Hazing Prevention, the mandatory student training, or to report a hazing incident, please visit the <strong><a href=""https://dasa.fiu.edu/all-departments/student-conduct-and-academic-integrity/hazing-and-prevention/index.html"" target=""_blank"" rel=""noopener"">FIU Hazing Prevention</a></strong> site.</p>
<p>Our offices are located on the MMC Campus in GC2240 and on the BBC Campus in WUC 141.</p>",campuslife@fiu.edu,Active,Public,http://campuslife.fiu.edu,https://www.instagram.com/campuslifefiu/,https://www.facebook.com/FIUCampusLife/ ,N/A
187331,6178,Campus Life BBC Branch,"<p>The mission of the Department of Campus Life at the Biscayne Bay Campus is to engage students in holistic learning by instilling diversity, leadership and personal development through&nbsp;it&rsquo;s&nbsp;program and services. Through education and mentoring, Campus Life seeks to provide our students an opportunity to make meaningful connections and become leaders in a global community. The Department of Campus Life provides a variety of programs and services to students and University community.&nbsp;</p>
<p>Students&rsquo; academic learning is enhanced through their active participation in additional educational opportunities in the areas of leadership development, communication and organizational skills, services, event planning, and evaluating techniques. There are many areas in which students may choose to become involved,&nbsp;including:&nbsp;Student Government Association, Panther Power, Student Programming Council, Student Organization Council, Black Student Association, Homecoming and Bayview Hall Council.<span class=""x_x_x_x_x_x_x_Apple-converted-space"">&nbsp;</span><br /><br />Professional staff members are also available to assists students in pursuing their interests. And remember, we are here to help make your FIU experience as eventful as possible, as you live <strong>THE BAY LIFE!</strong></p>
<p>&nbsp;</p>
<p><strong><em>Please note that this is an administrative page for staff use only. Requests to join the Campus Life BBC branch will not be accepted.</em></strong></p>",N/A,Active,Public,https://studentaffairs.fiu.edu/get-involved/campus-life/bbc/,https://www.instagram.com/fiucampuslifebbc/?hl=en,https://www.facebook.com/CampusLifeBBC/,N/A
315492,6178,Career and Talent Development,"<p>At Career and Talent Development (CTD), our priority is you! We are the FIU student and alumni career resource. Our highly trained staff is dedicated to helping you make your career dreams a reality. We offer help with:</p>
<ul>
<li>Choosing a major</li>
<li>Resume writing and critiques</li>
<li>Practice interviews</li>
<li>Career&nbsp;transitions&nbsp;and assessments</li>
<li>Networking</li>
<li>Professional development</li>
<li>Career events</li>
<li>And other services to help you move your career forward</li>
</ul>",N/A,Active,Public,https://career.fiu.edu/,https://www.instagram.com/fiucareer/,https://www.facebook.com/FIUCareer/,N/A
207718,6178,Caribbean Students Association at Florida International University,"<p>Caribbean Students Association at Florida International University is a cultural/social based organization open to all FIU students. A student does not need to be of Caribbean descent to join. We involve ourselves on campus to promote unity and teamwork amongst all ethnicities and heritages. We provide workshops, social based activities and philanthropy events, as well as community service opportunities.</p>",fiucsa@fiu.edu,Active,Public,https://linktr.ee/fiucsa,http://www.instagram.com/csafiu,http://facebook.com/FIUCSA,http://twitter.com/FIUCSA
315498,6178,Center for Academic Success,"<p>The Center for Academic Success (CfAS) is housed under Academic and Career Success (ACS). Located at both MMC and BBC, the center facilitates the academic advancement of students by providing support in an environment that is conducive to teaching and learning.</p>
<p>Students can access tutoring in a variety of subject areas, as well as participate in programs that develop their critical thinking and learning strategies.&nbsp;With a comprehensive approach, services are delivered in person or online via one-on-one sessions, small groups, study halls, or workshops.</p>
<p>CfAS interacts with undergraduate students at all levels throughout their academic experience; from preparing students before admission to assisting them along the pathway towards graduation. The center fosters constructive relationships between students and tutors,&nbsp;and incorporates high and low-tech tools to enhance learning, improve retention, and promote academic excellence.</p>",N/A,Active,Public,https://cfas.fiu.edu/,https://www.instagram.com/fiucfas/,N/A,N/A
315490,6178,Center for Excellence in Writing,"<p>The Center for Excellence in Writing assists the FIU community in all stages of the writing process through face-to-face and online tutoring, workshops, and community engagement. Our multilingual staff is dedicated to creating a welcoming, respectful, and collaborative environment to help all writers succeed in the classroom and in their communities.</p>",N/A,Active,Public,https://writingcenter.fiu.edu/,https://www.instagram.com/fiucew/,https://www.facebook.com/fiucew,N/A
